Actor Name,Name,Drop Table Name,Drop Reason,Drop,Amount,Drop Chance
Enemy_LikeLike_Crack_RagdollShort,Like Like,Minus_Castle,,,,100%
Enemy_LikeLike_Crack_RagdollShort,Like Like,Minus_Castle,,Zonaite,1-2,100%
Enemy_LikeLike_Electric,Shock Like,,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,,,,,100%
Enemy_LikeLike_Electric,Shock Like,,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Minus,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Minus,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus,,,,100%
Enemy_LikeLike_Electric,Shock Like,Minus,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Minus,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus,,Zonaite,1-2,100%
Enemy_LikeLike_Electric,Shock Like,Rito,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Rito,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Rito,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Rito,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Rito,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Rito,,,,100%
Enemy_LikeLike_Electric,Shock Like,Rito,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Rito,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Rito,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Goron,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Goron,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Goron,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Goron,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Goron,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Goron,,,,100%
Enemy_LikeLike_Electric,Shock Like,Goron,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Goron,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Goron,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Zora,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Zora,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Zora,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Zora,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Zora,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Zora,,,,100%
Enemy_LikeLike_Electric,Shock Like,Zora,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Zora,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Zora,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Gerudo,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Gerudo,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Gerudo,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Gerudo,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Gerudo,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Gerudo,,,,100%
Enemy_LikeLike_Electric,Shock Like,Gerudo,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Gerudo,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Gerudo,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Seeker,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Seeker,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Seeker,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Seeker,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Seeker,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Seeker,,,,100%
Enemy_LikeLike_Electric,Shock Like,Seeker,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Seeker,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Seeker,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Korok,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Korok,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Korok,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Korok,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Korok,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Korok,,,,100%
Enemy_LikeLike_Electric,Shock Like,Korok,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Korok,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Korok,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Sky,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Sky,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Sky,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Sky,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Sky,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Sky,,,,100%
Enemy_LikeLike_Electric,Shock Like,Sky,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Sky,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Sky,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,,,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,Zonaite,1-2,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,,,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,Zonaite,1-2,100%
Enemy_LikeLike_Electric,Shock Like,Castle,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Castle,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Castle,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Castle,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Castle,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Castle,,,,100%
Enemy_LikeLike_Electric,Shock Like,Castle,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Castle,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Castle,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,,1-2,5%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,,,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,Zonaite,1-2,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus,,Zonaite,1-2,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Rito,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Rito,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Rito,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Rito,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Rito,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Rito,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Rito,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Rito,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Rito,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Goron,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Goron,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Goron,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Goron,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Goron,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Goron,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Goron,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Goron,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Goron,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Zora,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Zora,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Zora,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Zora,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Zora,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Zora,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Zora,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Zora,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Zora,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Gerudo,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Gerudo,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Gerudo,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Gerudo,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Gerudo,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Gerudo,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Gerudo,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Gerudo,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Gerudo,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Seeker,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Seeker,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Seeker,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Seeker,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Seeker,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Seeker,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Seeker,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Seeker,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Seeker,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Korok,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Korok,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Korok,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Korok,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Korok,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Korok,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Korok,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Korok,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Korok,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Sky,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Sky,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Sky,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Sky,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Sky,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Sky,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Sky,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Sky,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Sky,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Gerudo,,Zonaite,1-2,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Seeker,,Zonaite,1-2,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Castle,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Castle,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Castle,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Castle,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Castle,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Castle,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Castle,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Castle,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Castle,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,Shock Like Stone,1,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,Arrow x 5,1-2,35%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,,1-2,5%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,,,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,Shock Fruit,1-3,100%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,Electric Keese Wing,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,Electric Lizalfos Tail,1-3,0%
Enemy_LikeLike_Electric_RagdollShort,Shock Like,Minus_Castle,,Zonaite,1-2,100%
Enemy_LikeLike_Fire,Fire Like,,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,,,Arrow x 5,1-2,35%
Enemy_LikeLike_Fire,Fire Like,,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,,,,,100%
Enemy_LikeLike_Fire,Fire Like,,,Fire Fruit,1-3,100%
Enemy_LikeLike_Fire,Fire Like,,,Fire Keese Wing,1-3,0%
Enemy_LikeLike_Fire,Fire Like,,,Fire-Breath Lizalfos Tail,1-3,0%
Enemy_LikeLike_Fire,Fire Like,NoArrow,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,NoArrow,,Arrow x 5,1-2,0%
Enemy_LikeLike_Fire,Fire Like,NoArrow,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,NoArrow,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,NoArrow,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,NoArrow,,,,100%
Enemy_LikeLike_Fire,Fire Like,NoArrow,,Fire Fruit,1-3,100%
Enemy_LikeLike_Fire,Fire Like,NoArrow,,Fire Keese Wing,1-3,0%
Enemy_LikeLike_Fire,Fire Like,NoArrow,,Fire-Breath Lizalfos Tail,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Minus,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,Minus,,Arrow x 5,1-2,35%
Enemy_LikeLike_Fire,Fire Like,Minus,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Minus,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Minus,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Minus,,,,100%
Enemy_LikeLike_Fire,Fire Like,Minus,,Fire Fruit,1-3,100%
Enemy_LikeLike_Fire,Fire Like,Minus,,Fire Keese Wing,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Minus,,Fire-Breath Lizalfos Tail,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Minus,,Zonaite,1-2,100%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,Arrow x 5,1-2,0%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,,,100%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,Fire Fruit,1-3,100%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,Fire Keese Wing,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,Fire-Breath Lizalfos Tail,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Minus_NoArrow,,Zonaite,1-2,100%
Enemy_LikeLike_Fire,Fire Like,Rito,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,Rito,,Arrow x 5,1-2,35%
Enemy_LikeLike_Fire,Fire Like,Rito,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Rito,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Rito,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Rito,,,,100%
Enemy_LikeLike_Fire,Fire Like,Rito,,Fire Fruit,1-3,100%
Enemy_LikeLike_Fire,Fire Like,Rito,,Fire Keese Wing,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Rito,,Fire-Breath Lizalfos Tail,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Goron,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,Goron,,Arrow x 5,1-2,35%
Enemy_LikeLike_Fire,Fire Like,Goron,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Goron,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Goron,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Goron,,,,100%
Enemy_LikeLike_Fire,Fire Like,Goron,,Fire Fruit,1-3,100%
Enemy_LikeLike_Fire,Fire Like,Goron,,Fire Keese Wing,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Goron,,Fire-Breath Lizalfos Tail,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Zora,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,Zora,,Arrow x 5,1-2,35%
Enemy_LikeLike_Fire,Fire Like,Zora,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Zora,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Zora,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Zora,,,,100%
Enemy_LikeLike_Fire,Fire Like,Zora,,Fire Fruit,1-3,100%
Enemy_LikeLike_Fire,Fire Like,Zora,,Fire Keese Wing,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Zora,,Fire-Breath Lizalfos Tail,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Zora,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,Zora,,Arrow x 5,1-2,35%
Enemy_LikeLike_Fire,Fire Like,Zora,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Zora,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Zora,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Zora,,,,100%
Enemy_LikeLike_Fire,Fire Like,Zora,,Fire Fruit,1-3,100%
Enemy_LikeLike_Fire,Fire Like,Zora,,Fire Keese Wing,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Zora,,Fire-Breath Lizalfos Tail,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Seeker,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,Seeker,,Arrow x 5,1-2,35%
Enemy_LikeLike_Fire,Fire Like,Seeker,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Seeker,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Seeker,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Seeker,,,,100%
Enemy_LikeLike_Fire,Fire Like,Seeker,,Fire Fruit,1-3,100%
Enemy_LikeLike_Fire,Fire Like,Seeker,,Fire Keese Wing,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Seeker,,Fire-Breath Lizalfos Tail,1-3,0%
Enemy_LikeLike_Fire,Fire Like,Korok,,Fire Like Stone,1,100%
Enemy_LikeLike_Fire,Fire Like,Korok,,Arrow x 5,1-2,35%
Enemy_LikeLike_Fire,Fire Like,Korok,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Korok,,,1-2,5%
Enemy_LikeLike_Fire,Fire Like,Korok,,,1-2,5%
