Name,Type,ActorName,Object Map Link,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height
Tingel Island Chasm,Cave,DeepHole_Chikurun,Tingel Island Chasm,4707.782,1307.873,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deku Tree Chasm,Cave,DeepHole_Cokiri,Deku Tree Chasm,418.0086,2193.4116,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Death Mountain Chasm,Cave,DeepHole_DeathMountain,Death Mountain Chasm,2534.5,2602.5,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobio's Hollow Chasm,Cave,DeepHole_Firone,Tobio's Hollow Chasm,1304.9956,-2396.663,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Plateau East Chasm,Cave,DeepHole_FirstLandEast,Great Plateau East Chasm,-452.5,-1992.975,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Plateau North Chasm,Cave,DeepHole_FirstLandNorth,Great Plateau North Chasm,-664.931,-1509.747,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Plateau South Chasm,Cave,DeepHole_FirstLandSouth,Great Plateau South Chasm,-932.8312,-2317.505,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Plateau West Chasm,Cave,DeepHole_FirstLandWest,Great Plateau West Chasm,-1431.692,-1992.553,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Lomei Chasm,Cave,DeepHole_GerudoMaze,South Lomei Chasm,-1794.9192,-3461.756,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerudo Summit Chasm,Cave,DeepHole_GerudoSummit,Gerudo Summit Chasm,-4203.3623,-637.66345,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Akkala Plains Chasm,Cave,DeepHole_Higakkare,East Akkala Plains Chasm,4029.5532,2180.8843,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meda Mountain Chasm,Cave,DeepHole_HimeidaMt,Meda Mountain Chasm,2513.714,-2380.701,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyrule Castle Chasm,Cave,DeepHole_HyruleCastle,Hyrule Castle Chasm,-254,1012.1733,-210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyrule Castle Moat East Chasm,Cave,DeepHole_HyruleCastleEast,Hyrule Castle Moat East Chasm,169.98776,882.16003,-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyrule Castle Moat West Chasm,Cave,DeepHole_HyruleCastleWest,Hyrule Castle Moat West Chasm,-922.6069,666.7925,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Hylia Chasm,Cave,DeepHole_HyruleLake,Lake Hylia Chasm,-332,-2598.0227,-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyrule Field Chasm,Cave,DeepHole_HyrulePlains,Hyrule Field Chasm,-255.02571,-299.58057,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elma Knolls Chasm,Cave,DeepHole_ImeruMt,Elma Knolls Chasm,-456.87625,1722.3523,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Hill Chasm,Cave,DeepHole_Kakariko_EastHill,East Hill Chasm,1974.4877,-846.1284,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minshi Woods Chasm,Cave,DeepHole_KiyanbaTrees,Minshi Woods Chasm,1059.4279,1668.0994,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomei Labyrinth Chasm,Cave,DeepHole_LomeiIsland,Lomei Labyrinth Chasm,4655,3697.4683,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Akkala Plains Chasm,Cave,DeepHole_Minakkare,South Akkala Plains Chasm,3296.86,1286.6865,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drenan Highlands Chasm,Cave,DeepHole_RirimukuMt,Drenan Highlands Chasm,-71.0354,2983.7803,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rito Village Chasm,Cave,DeepHole_Rito,Rito Village Chasm,-3573.461,1801.9717,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eventide Island Chasm,Cave,DeepHole_Saihateno,Eventide Island Chasm,4507.122,-3459.2954,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hills of Baumer Chasm,Cave,DeepHole_SanaePlateau,Hills of Baumer Chasm,221.94199,-2118.77,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lomei Chasm,Cave,DeepHole_TabantaMaze,North Lomei Chasm,-814.4829,3534.6995,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naydra Snowfield Chasm,Cave,DeepHole_YuaSnow,Naydra Snowfield Chasm,3604.589,-1343.9814,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest of Time Chasm,Cave,DeepHole_ZifForest,Forest of Time Chasm,-127.9718,-1657.8062,-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dronoc's Pass Well,Well,Well_0001,Dronoc's Pass Well,-3831.584,2105.445,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tabantha Village Ruins Well,Well,Well_0002,Tabantha Village Ruins Well,-2358.5952,1871.8008,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maritta Exchange Ruins Well,Well,Well_0003,Maritta Exchange Ruins Well,-1810.8577,1623.4564,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowan Plain Well,Well,Well_0004,Rowan Plain Well,-1069.4441,2325.9033,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irch Plain Well,Well,Well_0005,Irch Plain Well,-911.30005,1616.2,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elma Knolls Well,Well,Well_0006,Elma Knolls Well,-670.9031,1351.7286,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carok Bridge Well,Well,Well_0007,Carok Bridge Well,-1039.6138,415.31186,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gustaf Well,Well,Well_0008,Mount Gustaf Well,-912.8082,331.207,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Daphnes Well,Well,Well_0009,Mount Daphnes Well,-1313.9882,-622.6918,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquame Lake Well,Well,Well_0010,Aquame Lake Well,-879.17896,-1101.615,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outskirt Stable Well,Well,Well_0011,Outskirt Stable Well,-1460.715,-1296.7395,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outskirt Hill Well,Well,Well_0012,Outskirt Hill Well,-1680.9181,-1349.2278,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Nabooru Well,Well,Well_0013,Mount Nabooru Well,-1720.2603,-2238.0696,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rauru Settlement Ruins Well,Well,Well_0014,Rauru Settlement Ruins Well,662,1266.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyrule Castle Town Ruins Well,Well,Well_0015,Hyrule Castle Town Ruins Well,62.634674,547.6163,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabe Village Ruins Well,Well,Well_0016,Mabe Village Ruins Well,-68.061676,-163.08905,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rebonae Bridge Well,Well,Well_0017,Rebonae Bridge Well,786.9977,7.592865,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bottomless Pond Well,Well,Well_0018,Bottomless Pond Well,686.19275,-766.43005,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Nabi Lake Well,Well,Well_0019,South Nabi Lake Well,782.5,-1496.9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deya Village Ruins North Well,Well,Well_0020,Deya Village Ruins North Well,316.51514,-1856.7987,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deya Village Ruins Well,Well,Well_0021,Deya Village Ruins Well,322.35577,-1927.0372,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deya Village Ruins East Well,Well,Well_0022,Deya Village Ruins East Well,423.4993,-2042.9554,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deya Village Ruins South Well,Well,Well_0023,Deya Village Ruins South Well,339.62903,-2098.5603,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hills of Baumer Well,Well,Well_0024,Hills of Baumer Well,316.0589,-2127.8135,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Popla Foothills North Well,Well,Well_0025,Popla Foothills North Well,594.4839,-2100.4421,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Popla Foothills South Well,Well,Well_0026,Popla Foothills South Well,606.12665,-2261.0825,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moor Garrison Ruins Well,Well,Well_0027,Moor Garrison Ruins Well,1544.1268,169.9368,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zauz Island Well,Well,Well_0028,Zauz Island Well,1435.5,-136.49591,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goponga Village Ruins Well,Well,Well_0029,Goponga Village Ruins Well,1529.1604,-326.89868,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanayru Wetlands Well,Well,Well_0030,Lanayru Wetlands Well,1219.5958,-397.18475,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rikoka Hills Well,Well,Well_0031,Rikoka Hills Well,1716.4476,-650.8704,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tabahl Woods Well,Well,Well_0032,Tabahl Woods Well,2746.3875,175.52362,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Hamlet Ruins Well,Well,Well_0033,Shadow Hamlet Ruins Well,3057.2344,2310.919,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kara Kara Bazaar Well,Well,Well_0034,Kara Kara Bazaar Well,-3235.3376,-2606.4062,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lurelin Village Well,Well,Well_0041,Lurelin Village Well,2940.59,-3378.44,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakeside Stable Well,Well,Well_0042,Lakeside Stable Well,1535.121,-3553.629,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highland Stable Well,Well,Well_0043,Highland Stable Well,537.629,-3426.698,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snowfield Stable Well,Well,Well_0044,Snowfield Stable Well,-1679.566,2586,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerudo Canyon Well,Well,Well_0045,Gerudo Canyon Well,-2820,-2233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Stable Well,Well,Well_0046,Riverside Stable Well,365.40173,-1126.3309,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wetland Stable Well,Well,Well_0047,Wetland Stable Well,884.597,-195.319,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wetland Stable South Well,Well,Well_0047B,Wetland Stable South Well,858.0345,-262.71255,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dueling Peaks Stable Well,Well,Well_0048,Dueling Peaks Stable Well,1794.7037,-1949.7296,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno Village North Well,Well,Well_0049,Hateno Village North Well,3421.88,-2029.529,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno Village West Well,Well,Well_0049B,Hateno Village West Well,3356.756,-2050.473,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno Village East Well,Well,Well_0049C,Hateno Village East Well,3514.478,-2152.45,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno Village South Well,Well,Well_0049D,Hateno Village South Well,3384.515,-2211.729,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zelda's Secret Well,Well,Well_0049E,Zelda's Secret Well,3301.478,-2300.911,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Serenne Stable Well,Well,Well_0050,New Serenne Stable Well,-1357.1842,700.063,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kakariko Village Well,Well,Well_0051,Kakariko Village Well,1875.0138,-1043.5557,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodland Stable Well,Well,Well_0052,Woodland Stable Well,1092.6738,1154.0457,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lookout Landing Well,Well,Well_0053,Lookout Landing Well,-212.0227,134.92514,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foothill Stable Well,Well,Well_0054,Foothill Stable Well,2617.9316,1169.0588,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Construction Site Well,Well,Well_0055,Construction Site Well,3719.8315,1587.5557,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Akkala Stable Well,Well,Well_0056,South Akkala Stable Well,3195,1715.5,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Akkala Stable Well,Well,Well_0057,East Akkala Stable Well,4232.8677,2780.0698,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haran Lakefront Well,Well,Well_0058,Haran Lakefront Well,394.5,-3387,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tabantha Bridge Stable Well,Well,Well_0059,Tabantha Bridge Stable Well,-2958.5867,531.95654,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno Ancient Tech Lab,Place,HatenoLabo,Hateno Ancient Tech Lab,3777.709717,-2127.362061,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lookout Landing,Place,City_BaseCamp,Lookout Landing,-254.11993,101.601685,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korok Forest,Place,Cokiri,Korok Forest,419,2140,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerudo Town,Place,Gerudo,Gerudo Town,-3858.9604,-2940.523,33,-3866,-2942,12,-3845,-2926,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goron City,Place,Goron,Goron City,1657.252,2440,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno Village,Place,Hateno,Hateno Village,3545.0286,-2089.9172,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kakariko Village,Place,Kakariko,Kakariko Village,1817.4299,-988.03906,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rito Village,Place,Rito,Rito Village,-3620.765,1799.816,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lurelin Village,Place,Taura,Lurelin Village,3007.3096,-3473.6292,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarrey Town,Place,UMiiVillage,Tarrey Town,3965.6387,1611.1797,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zora's Domain,Place,WhiteZora,Zora's Domain,3330.607,545.1057,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyrule Castle,Place,LargeDungeonHyruleCastle,Hyrule Castle,-253.9455,1061.9055,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yiga Clan Hideout,Place,Assassin,Yiga Clan Hideout,-3611.611,-1353.2732,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mine,Place,SouthMine,Southern Mine,1657.8856,1973.8516,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hudson Construction Site,Place,UMiiVillage_JobField,Hudson Construction Site,3723.7278,1611.9355,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flight Range,Place,ValleyVillage,Flight Range,-3852.728,2289.992,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedrock Bistro,Place,EldinRestaurants,Bedrock Bistro,1750.5,1549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forgotten Temple,Place,KingValley2,Forgotten Temple,-1387.6963,2293.1523,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YunoboCo HQ,Place,Mine,YunoboCo HQ,1601.561,2832.3718,412,1608,2822,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucky Clover Gazette,Place,NewspaperCompany,Lucky Clover Gazette,-3255.8406,1757.5853,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kara Kara Bazaar,Place,Oasis,Kara Kara Bazaar,-3237,-2556,-105,-3225,-2540,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link's House,Place,PlayerHouse,Link's House,4208.199,1379.9225,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foothill Stable,Stable,DeathMountainHatago,Foothill Stable,2613.332,1143.5127,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dueling Peaks Stable,Stable,FaronHatago000,Dueling Peaks Stable,1756.5005,-1924.3735,54,1761,-1925,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakeside Stable,Stable,FaronHatago001,Lakeside Stable,1552.0227,-3537.839,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highland Stable,Stable,FaronHatago002,Highland Stable,529.6001,-3450.8826,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodland Stable,Stable,ForestHatago,Woodland Stable,1062.303,1135.3392,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerudo Canyon Stable,Stable,GerudoHatago,Gerudo Canyon Stable,-2803.8118,-2225.7651,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outskirt Stable,Stable,HyruleDepthHatago,Outskirt Stable,-1449.4932,-1269.0115,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Serenne Stable,Stable,NewHyruleWestHatago,New Serenne Stable,-1293.8403,678.5621,84,-1361,724,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wetland Stable,Stable,NorthHatelHatago,Wetland Stable,888.06165,-173.6723,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Stable,Stable,RiverSideHatago,Riverside Stable,339.23242,-1095.2969,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tabantha Bridge Stable,Stable,TabantaBridgeHatago,Tabantha Bridge Stable,-2931.5676,547.598,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snowfield Stable,Stable,TabantaHatago,Snowfield Stable,-1654.8828,2572.1565,277,-1654,2566,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Akkala Stable,Stable,TamourHatago,East Akkala Stable,4230.5225,2745.643,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Akkala Stable,Stable,TamurulHatago_02,South Akkala Stable,3148.6758,1691.4481,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears01,Tear,DragonTears01,DragonTears01,-1412.5262,966.0866,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears02,Tear,DragonTears02,DragonTears02,-2551.3196,1888.54,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears03,Tear,DragonTears03,DragonTears03,1828.327,737.5934,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears04,Tear,DragonTears04,DragonTears04,694.6279,-1309.222,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears05,Tear,DragonTears05,DragonTears05,-3178.3652,-1699.6873,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears06,Tear,DragonTears06,DragonTears06,-3096.3342,-77.055695,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears07,Tear,DragonTears07,DragonTears07,3325.728,-3566.4504,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears08,Tear,DragonTears08,DragonTears08,-1863.6855,3621.7898,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears09,Tear,DragonTears09,DragonTears09,4467.702,-304.991,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears10,Tear,DragonTears10,DragonTears10,-649.3268,-2682.972,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears11,Tear,DragonTears11,DragonTears11,892.0292,2951.69,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears12,Tear,DragonTears12,DragonTears12,4534.677,2144.0867,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malanya Spring,Great Fairy,MaronSpring,Malanya Spring,4296.0547,3218.7097,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Fairy Fountain,Great Fairy,WeaponCureSpring_DressFairy_00,Great Fairy Fountain,1767.6233,-2179.933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Fairy Fountain,Great Fairy,WeaponCureSpring_DressFairy_01,Great Fairy Fountain,-1460.471,2994.8657,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Fairy Fountain,Great Fairy,WeaponCureSpring_DressFairy_02,Great Fairy Fountain,-1556.871,-1231.1328,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Fairy Fountain,Great Fairy,WeaponCureSpring,Great Fairy Fountain,915.68726,1386.476,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_03,Ancient Tablet,2217.2332,989.48474,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_04,Ancient Tablet,2914.5127,202.91429,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_05,Ancient Tablet,-4042.0474,3203.8,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_06,Ancient Tablet,-1365.8391,3574.6206,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_07,Ancient Tablet,480.85187,-2249.3223,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_08,Ancient Tablet,-2446.8015,-3256.551,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_09,Ancient Tablet,2082.8489,-2731.1282,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_10,Ancient Tablet,3918.6213,-2470.808,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_11,Ancient Tablet,-3605.471,-934.7554,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_12,Ancient Tablet,-44.98025,2991.7605,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_13,Ancient Tablet,-1239.0254,-1937.0791,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Tablet,Ancient Tablet,ZonauRelief_14,Ancient Tablet,3580.1982,1749.7288,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Stable,Shop,HorseStableBranchOffice_Gerudo,Mini Stable,-1693.1605,-1663.9628,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canteen,Shop,Bar,Canteen,-3856.7778,-2857.138,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarrey Town Race,Shop,Circuit_Ichikara,Tarrey Town Race,3744.2988,1679.4484,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lurelin Water Rally,Shop,Circuit_Uotori,Lurelin Water Rally,2977.983,-3689.6025,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restaurant,Shop,CookingShop,Restaurant,2895.1448,-3409.9814,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monster Gallery,Shop,FigureGallery,Monster Gallery,3960.1567,1653.4294,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno Pasture,Shop,HatenoFarm,Hateno Pasture,3619.2231,-2094.6372,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno School,Shop,HatenoSchool,Hateno School,3366.6836,-1974.6836,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Stable,Shop,HorseStableBranchOffice_BaseCamp,Mini Stable,-248.697,52.306458,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zonai Survey Team Base,Shop,InvestigatingGroupBase,Zonai Survey Team Base,1828.7958,-956.1154,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sand-Seal Rental Shop,Shop,RentalZarashiShop_Gerudo,Sand-Seal Rental Shop,-3902,-2882.5,95,-3770,-2926,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sand-Seal Rental Shop,Shop,RentalZarashiShop_GerudoDesert,Sand-Seal Rental Shop,-2995.225,-2325.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Break-a-Part Shop,Shop,ScrapShop,Break-a-Part Shop,3995,1637,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bargainer Statue,Shop,SmallDemonStatue,Bargainer Statue,-251.26309,155.2536,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucky Treasure Shop,Shop,TreasureBoxShop,Lucky Treasure Shop,2969.9177,-3377.7117,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inn,Shop,ShopInn_Gerudo,Inn,-3850.2532,-2889.0857,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inn,Shop,ShopInn_Goron,Inn,1682.0493,2424.0217,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inn,Shop,ShopInn_Hateno,Inn,3473.248,-2111.2087,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inn,Shop,ShopInn_Kakariko,Inn,1835.5686,-1021.7721,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inn,Shop,ShopInn_Korok,Inn,410.8711,2171.2236,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inn,Shop,ShopInn_Oasis,Inn,-3268.25,-2609.9023,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
